date,price,price_diff,sigma_price,raw_forecast,scaled_forecast,capped_forecast,N_unrounded,position,prev_pos,pnl_price,delta_pos,cost_usd,cost_pct,slip_cost,pnl,equity,drawdown,bundle,sample
2006-01-23,5348.72021484375,-0.2998046875,,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-01-24,5334.2998046875,-14.42041015625,,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-01-25,5427.08984375,92.7900390625,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-01-26,5548.91015625,121.8203125,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-01-27,5647.419921875,98.509765625,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-01-30,5660.02978515625,12.60986328125,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-01-31,5674.14990234375,14.1201171875,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-02-01,5726.52978515625,52.3798828125,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-02-02,5649.60009765625,-76.9296875,,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-02-03,5657.1201171875,7.52001953125,48.60826779010694,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-02-06,5666.77978515625,9.65966796875,48.586193651777286,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-02-07,5672.919921875,6.14013671875,48.56960351395754,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-02-08,5666.41015625,-6.509765625,48.58819158262828,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-02-09,5743.68017578125,77.27001953125,50.0361201747921,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-02-10,5701.47021484375,-42.2099609375,50.8501728681994,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-02-13,5756.330078125,54.85986328125,51.52125795129849,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-02-14,5763.39990234375,7.06982421875,50.364660154804845,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-02-15,5764.3701171875,0.97021484375,50.07978753806625,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-02-16,5789.25,24.8798828125,50.15046642141416,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-02-17,5795.47998046875,6.22998046875,49.22253530490981,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-02-20,5793.9501953125,-1.52978515625,49.17553090610732,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-02-21,5801.0400390625,7.08984375,49.13411653720398,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-02-22,5862.06005859375,61.02001953125,49.98449835547466,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-02-23,5857.8798828125,-4.18017578125,49.13766275018266,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-02-24,5870.7900390625,12.91015625,48.89500922269009,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-02-27,5915.14990234375,44.35986328125,49.257246749712955,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-02-28,5796.0400390625,-119.10986328125,53.0379326645264,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-03-01,5866.60986328125,70.56982421875,53.99450194689326,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-03-02,5783.490234375,-83.11962890625,55.33556978870278,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-03-03,5721.4599609375,-62.0302734375,55.22758630587555,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-03-06,5754.06005859375,32.60009765625,55.19105610603118,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-03-07,5739.27978515625,-14.7802734375,52.810334766176005,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-03-08,5673.35986328125,-65.919921875,54.55633804513315,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-03-09,5732.22021484375,58.8603515625,55.02788960651073,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-03-10,5804.919921875,72.69970703125,54.18975549734963,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-03-13,5855.16015625,50.240234375,50.8782587239031,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-03-14,5870.8798828125,15.7197265625,48.24664756862956,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-03-15,5898.47998046875,27.60009765625,48.37564248691335,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-03-16,5897.7900390625,-0.68994140625,48.38063018976824,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-03-17,5882.3798828125,-15.41015625,47.80976897851878,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-03-20,5902.7900390625,20.41015625,45.4770928834059,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-03-21,5911.85986328125,9.06982421875,45.477487009058244,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-03-22,5932.31005859375,20.4501953125,45.530465074350936,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-03-23,5947.10986328125,14.7998046875,45.54296004636643,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-03-24,5973.14013671875,26.0302734375,45.5587079369395,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-03-27,5912.259765625,-60.88037109375,45.48351063820227,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-03-28,5890.6298828125,-21.6298828125,44.932688378969466,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-03-29,5914.77978515625,24.14990234375,44.17507331192288,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-03-30,5984.18994140625,69.41015625,45.622407898563566,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-03-31,5970.080078125,-14.10986328125,45.76329817926809,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-04-03,6024.0498046875,53.9697265625,46.42577750531489,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-04-04,6013.85009765625,-10.19970703125,46.52915447444876,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-04-05,6029.2001953125,15.35009765625,46.52707536552369,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-04-06,6031.39013671875,2.18994140625,46.53602647313607,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-04-07,5952.919921875,-78.47021484375,47.84651638620346,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-04-10,6003.39990234375,50.47998046875,48.55822911428851,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-04-11,5908.47021484375,-94.9296875,51.60560961453049,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-04-12,5901.25,-7.22021484375,51.01548536969423,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-04-13,5918.56982421875,17.31982421875,46.25652640878163,13.526215624236064,11.9972972908525,11.9972972908525,6.437218878666419,6,0.0,0.0,6.0,6.0,0.0,35.5114189453125,-41.5114189453125,24958.488581054688,0.0016604567578124988,1,OOS
2006-04-18,5902.580078125,-15.98974609375,44.733607759706366,13.061997445602985,11.58555141516943,11.58555141516943,6.4508745643796095,6,6.0,-479.6923828125,0.0,0.0,0.0,0.0,-479.6923828125,24478.796198242188,0.020848152070312497,1,OOS
2006-04-19,5993.759765625,91.1796875,44.75654445045282,14.692979237126774,13.032177283961406,13.032177283961406,7.150968541223712,7,6.0,2735.390625,1.0,1.0,0.0,5.993759765625001,2728.396865234375,27207.193063476563,0.0,1,OOS
2006-04-20,6063.27978515625,69.52001953125,44.29128830423842,16.06749007658351,14.251322063888944,14.251322063888944,7.834141401867472,8,7.0,2433.20068359375,1.0,1.0,0.0,6.06327978515625,2426.1374038085937,29633.330467285155,0.0,1,OOS
2006-04-21,6094.75,31.47021484375,44.27369840745841,16.891884979284132,14.982532552286091,14.982532552286091,8.202191863256214,8,8.0,1258.80859375,0.0,0.0,0.0,0.0,1258.80859375,30892.139061035155,0.0,1,OOS
2006-04-24,6079.08984375,-15.66015625,44.29026936011357,17.295633526924735,15.340643903706146,15.340643903706146,8.41985785650624,8,8.0,-626.40625,0.0,0.0,0.0,0.0,-626.40625,30265.732811035155,0.020277205432824758,1,OOS
2006-04-25,6078.7998046875,-0.2900390625,42.096914429758066,17.581523767777576,15.594218910001276,15.594218910001276,9.033269038262333,9,8.0,-11.6015625,1.0,1.0,0.0,6.078799804687501,-18.6803623046875,30247.05244873047,0.020881901736560134,1,OOS
2006-04-26,6107.1201171875,28.3203125,41.35561484079914,17.909618017686938,15.885227449635154,15.885227449635154,9.346435595435539,9,9.0,1274.4140625,0.0,0.0,0.0,0.0,1274.4140625,31521.46651123047,0.0,1,OOS
2006-04-27,6067.740234375,-39.3798828125,40.76606269259694,17.915978147305513,15.890868670207276,15.890868670207276,9.58442056116392,10,9.0,-1772.0947265625,1.0,1.0,0.0,6.067740234375,-1779.162466796875,29742.304044433593,0.056442883650828723,1,OOS
2006-04-28,6009.89013671875,-57.85009765625,41.64016031057516,17.588552375419685,15.600453048045923,15.600453048045923,9.31849246492387,9,10.0,-2892.5048828125,1.0,1.0,0.0,6.0098901367187505,-2899.5147729492187,26842.789271484377,0.1484282857867407,1,OOS
2006-05-02,6051.2900390625,41.39990234375,42.101598230937654,17.53971866422608,15.557139192398408,15.557139192398408,9.130467705210265,9,9.0,1862.99560546875,0.0,0.0,0.0,0.0,1862.99560546875,28705.784876953127,0.08932584508002414,1,OOS
2006-05-03,5968.9599609375,-82.330078125,44.65901113996659,17.095636997529446,15.163253724002463,15.163253724002463,8.515813601101279,9,9.0,-3704.853515625,0.0,0.0,0.0,0.0,-3704.853515625,25000.931361328127,0.2068601455322266,1,OOS
2006-05-04,6039.31982421875,70.35986328125,46.2484710328151,17.042174858917726,15.115834609259066,15.115834609259066,8.10168190362001,8,9.0,3166.19384765625,1.0,1.0,0.0,6.03931982421875,3159.1545278320314,28160.085889160157,0.10663782476214168,1,OOS
2006-05-05,6113.2900390625,73.97021484375,47.68863981753405,17.287680334322214,15.333589689969314,15.333589689969314,7.880912145388855,8,8.0,2958.80859375,0.0,0.0,0.0,0.0,2958.80859375,31118.894482910157,0.012771361008120718,1,OOS
2006-05-08,6127.97998046875,14.68994140625,47.648290851134156,17.500170984032746,15.522061733216637,15.522061733216637,7.966099590028782,8,8.0,587.59765625,0.0,0.0,0.0,0.0,587.59765625,31706.492139160157,0.0,1,OOS
2006-05-09,6140.72021484375,12.740234375,47.657758532945984,17.68583751928516,15.686741691178755,15.686741691178755,8.032582386531825,8,8.0,509.609375,0.0,0.0,0.0,0.0,509.609375,32216.101514160157,0.0,1,OOS
2006-05-10,6118.3798828125,-22.34033203125,47.87242678307775,17.771086367690486,15.762354545981172,15.762354545981172,8.065884219176915,8,8.0,-893.61328125,0.0,0.0,0.0,0.0,-893.61328125,31322.488232910157,0.02773809490441369,1,OOS
2006-05-11,6054.72021484375,-63.65966796875,49.382780065698675,17.633595053249422,15.640404384895174,15.640404384895174,7.848008174308376,8,8.0,-2546.38671875,0.0,0.0,0.0,0.0,-2546.38671875,28776.101514160157,0.10677890366368488,1,OOS
2006-05-12,5916.27978515625,-138.4404296875,55.16761721660636,17.066779493630637,15.13765809082879,15.13765809082879,6.9687520701633225,7,8.0,-5537.6171875,1.0,1.0,0.0,5.9162797851562505,-5544.533467285156,23231.568046875,0.2788833237111612,1,OOS
2006-05-15,5857.02978515625,-59.25,55.11199725566139,16.37503801174108,14.524106714952909,14.524106714952909,6.758465138087553,7,7.0,-2073.75,0.0,0.0,0.0,0.0,-2073.75,21157.818046875,0.34325330960434913,1,OOS
2006-05-16,5851.919921875,-5.10986328125,54.99679020285047,15.735197609869513,13.956589847470969,13.956589847470969,6.5143806955063335,7,7.0,-178.84521484375,0.0,0.0,0.0,0.0,-178.84521484375,20978.97283203125,0.3488047328504281,1,OOS
2006-05-17,5652.72021484375,-199.19970703125,64.94714643787013,14.584509415622783,12.935968208797961,12.935968208797961,5.250412269385169,5,7.0,-6971.98974609375,2.0,2.0,0.0,11.3054404296875,-6985.295186523437,13993.677645507814,0.5656309426714129,1,OOS
2006-05-18,5666.06982421875,13.349609375,63.527011480685864,13.57300041856277,12.038793826307929,12.038793826307929,4.984521000729934,5,5.0,333.740234375,0.0,0.0,0.0,0.0,333.740234375,14327.417879882814,0.5552715193182083,1,OOS
2006-05-19,5672.27978515625,6.2099609375,63.585527433226616,12.664436706402318,11.23292844124498,11.23292844124498,4.641377123429752,5,5.0,155.2490234375,0.0,0.0,0.0,0.0,155.2490234375,14482.666903320314,0.5504525307956752,1,OOS
2006-05-22,5546.240234375,-126.03955078125,65.7333089081108,11.301409260859547,10.02396904461467,10.02396904461467,4.0745135204059935,4,5.0,-3150.98876953125,1.0,1.0,0.0,5.546240234375,-3157.535009765625,11325.13189355469,0.6484636141161624,1,OOS
2006-05-23,5678.490234375,132.25,70.69991113940279,10.159352041389978,9.011002789619408,9.011002789619408,3.297792010976489,3,4.0,2645.0,1.0,1.0,0.0,5.678490234375,2638.321509765625,13963.453403320314,0.5665691146030545,1,OOS
2006-05-24,5587.22998046875,-91.26025390625,71.94439534208237,8.799800909550328,7.80512676605746,7.80512676605746,2.847552159372145,3,3.0,-1368.90380859375,0.0,0.0,0.0,0.0,-1368.90380859375,12594.549594726564,0.6090604075980206,1,OOS
2006-05-25,5706.06005859375,118.830078125,75.6410200041331,7.927179465743643,7.031140961412785,7.031140961412785,2.3790264539838035,2,3.0,1782.451171875,1.0,1.0,0.0,5.70606005859375,1775.7451118164063,14370.29470654297,0.5539406063695602,1,OOS
2006-05-26,5788.35986328125,82.2998046875,76.29429508187056,7.3781529525246965,6.544172951835465,6.544172951835465,2.160902806750105,2,2.0,822.998046875,0.0,0.0,0.0,0.0,822.998046875,15193.29275341797,0.5283944351013432,1,OOS
2006-05-29,5755.02001953125,-33.33984375,75.76003665770918,6.763718844730697,5.999190610755814,5.999190610755814,2.0052516892389667,2,2.0,-333.3984375,0.0,0.0,0.0,0.0,-333.3984375,14859.89431591797,0.5387432489500164,1,OOS
2006-05-30,5622.43017578125,-132.58984375,77.43187449612087,5.788397160543428,5.134113154911954,5.134113154911954,1.7143197504843006,2,2.0,-1325.8984375,0.0,0.0,0.0,0.0,-1325.8984375,13533.99587841797,0.5798996389284009,1,OOS
2006-05-31,5692.85986328125,70.4296875,78.69387901371245,5.085789632211149,4.510923962135093,4.510923962135093,1.4625697321589637,1,2.0,704.296875,1.0,1.0,0.0,5.69285986328125,697.6040151367188,14231.599893554689,0.5582457459261674,1,OOS
2006-06-01,5707.58984375,14.72998046875,78.66990647194798,4.470588910528644,3.9652616603788418,3.9652616603788418,1.282630408698437,1,1.0,73.64990234375,0.0,0.0,0.0,0.0,73.64990234375,14305.249795898439,0.5559596250461665,1,OOS
2006-06-02,5687.0400390625,-20.5498046875,78.69160350385455,3.8347349073584716,3.4012805941637994,3.4012805941637994,1.1038116207831135,1,1.0,-102.7490234375,0.0,0.0,0.0,0.0,-102.7490234375,14202.500772460939,0.5591489936726696,1,OOS
2006-06-05,5621.18994140625,-65.85009765625,77.27202908571988,3.0527351399201863,2.707673161607105,2.707673161607105,0.9038586090513031,1,1.0,-329.25048828125,0.0,0.0,0.0,0.0,-329.25048828125,13873.250284179689,0.569369053605636,1,OOS
2006-06-06,5502.81005859375,-118.3798828125,78.04093955056796,2.1104566176234076,1.87190387647728,1.87190387647728,0.6297600505021907,1,1.0,-591.8994140625,0.0,0.0,0.0,0.0,-591.8994140625,13281.350870117189,0.5877418357314417,1,OOS
2006-06-07,5543.93017578125,41.1201171875,78.25468039243164,1.325698638515555,1.1758500031488142,1.1758500031488142,0.3911986463025057,0,1.0,205.6005859375,1.0,1.0,0.0,5.5439301757812505,199.05665576171876,13480.407525878907,0.5815630416996987,1,OOS
2006-06-08,5383.27978515625,-160.650390625,82.25698154542877,0.48290593511778757,0.4283212857219579,0.4283212857219579,0.13892447767650612,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,13480.407525878907,0.5815630416996987,1,OOS
2006-06-09,5464.080078125,80.80029296875,84.16614187941057,-0.14786044153520347,-0.13114722727590256,-0.13114722727590256,-0.040862606847716906,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13480.407525878907,0.5815630416996987,1,OOS
2006-06-12,5395.5498046875,-68.5302734375,84.14318765684231,-0.8835583437706048,-0.7836864662304898,-0.7836864662304898,-0.2469940157167478,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,13480.407525878907,0.5815630416996987,1,OOS
2006-06-13,5292.14013671875,-103.40966796875,85.31713440242132,-1.6052293531117934,-1.4237843240335533,-1.4237843240335533,-0.45000507881838564,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,13480.407525878907,0.5815630416996987,1,OOS
2006-06-14,5305.990234375,13.85009765625,85.34741548438035,-2.265618008355553,-2.0095267995763497,-2.0095267995763497,-0.6329149793749578,-1,0.0,0.0,1.0,1.0,0.0,5.305990234375,-6.305990234375,13474.101535644531,0.5817587820263674,1,OOS
2006-06-15,5422.22021484375,116.22998046875,88.12054561073454,-2.6916604930090267,-2.387412121599661,-2.387412121599661,-0.7088062938301593,-1,-1.0,-581.14990234375,0.0,0.0,0.0,0.0,-581.14990234375,12892.951633300781,0.5997978952346591,1,OOS
2006-06-16,5376.009765625,-46.21044921875,87.52117754768607,-3.1756587064763573,-2.8167022213970316,-2.8167022213970316,-0.847977675362859,-1,-1.0,231.05224609375,0.0,0.0,0.0,0.0,231.05224609375,13124.003879394531,0.592625945953577,1,OOS
2006-06-19,5439.22998046875,63.22021484375,87.29607635414469,-3.529616453866028,-3.130650811439133,-3.130650811439133,-0.9315908522240773,-1,-1.0,-316.10107421875,0.0,0.0,0.0,0.0,-316.10107421875,12807.902805175781,0.6024378430907837,1,OOS
2006-06-20,5493.60986328125,54.3798828125,86.69144239256804,-3.7761534251507283,-3.3493207942234684,-3.3493207942234684,-0.991119119743941,-1,-1.0,-271.8994140625,0.0,0.0,0.0,0.0,-271.8994140625,12536.003391113281,0.6108777039455489,1,OOS
2006-06-21,5503.41015625,9.80029296875,86.63377121959263,-3.9950546867060854,-3.543478834075846,-3.543478834075846,-1.0471771085531392,-1,-1.0,-49.00146484375,0.0,0.0,0.0,0.0,-49.00146484375,12487.001926269531,0.612398727984482,1,OOS
2006-06-22,5533.419921875,30.009765625,86.89459671895135,-4.1550564436639785,-3.6853949988487247,-3.6853949988487247,-1.0797577684762827,-1,-1.0,-150.048828125,0.0,0.0,0.0,0.0,-150.048828125,12336.953098144531,0.6170563004737867,1,OOS
2006-06-23,5529.740234375,-3.6796875,86.9339117429264,-4.313774356642579,-3.8261724372902677,-3.8261724372902677,-1.121326209700243,-1,-1.0,18.3984375,0.0,0.0,0.0,0.0,18.3984375,12355.351535644531,0.6164852060012941,1,OOS
2006-06-26,5514.6298828125,-15.1103515625,86.54122561179766,-4.489536479301103,-3.982067515158708,-3.982067515158708,-1.1746767261153432,-1,-1.0,75.5517578125,0.0,0.0,0.0,0.0,75.5517578125,12430.903293457031,0.6141400508067931,1,OOS
2006-06-27,5459.14990234375,-55.47998046875,83.98703408167944,-4.745146803044217,-4.208785255711538,-4.208785255711538,-1.28573240986109,-1,-1.0,277.39990234375,0.0,0.0,0.0,0.0,277.39990234375,12708.303195800781,0.605529452711247,1,OOS
2006-06-28,5456.8701171875,-2.27978515625,83.60609691620442,-4.993333324923888,-4.42891833426737,-4.42891833426737,-1.3591098006463627,-1,-1.0,11.39892578125,0.0,0.0,0.0,0.0,11.39892578125,12719.702121582031,0.6051756257351233,1,OOS
2006-06-29,5581.669921875,124.7998046875,87.05946985389461,-5.037934906552427,-4.468478433655482,-4.468478433655482,-1.2855409312155825,-1,-1.0,-623.9990234375,0.0,0.0,0.0,0.0,-623.9990234375,12095.703098144531,0.624544791900782,1,OOS
2006-06-30,5683.31005859375,101.64013671875,81.88567719359773,-4.924875778096646,-4.368198797931037,-4.368198797931037,-1.302819052528498,-1,-1.0,-508.20068359375,0.0,0.0,0.0,0.0,-508.20068359375,11587.502414550781,0.6403195337133623,1,OOS
2006-07-03,5712.68994140625,29.3798828125,82.01287771267265,-4.771833808511972,-4.232455729944227,-4.232455729944227,-1.254042585908864,-1,-1.0,-146.8994140625,0.0,0.0,0.0,0.0,-146.8994140625,11440.603000488281,0.6448793471966272,1,OOS
2006-07-04,5729.009765625,16.31982421875,82.05124220126582,-4.600422387230745,-4.08041957753559,-4.08041957753559,-1.2050537122422944,-1,-1.0,-81.59912109375,0.0,0.0,0.0,0.0,-81.59912109375,11359.003879394531,0.6474122148391595,1,OOS
2006-07-05,5625.6298828125,-103.3798828125,81.00371163523951,-4.590273362001019,-4.0714177342798,-4.0714177342798,-1.2403665309032341,-1,-1.0,516.8994140625,0.0,0.0,0.0,0.0,516.8994140625,11875.903293457031,0.631367461136254,1,OOS
2006-07-06,5695.47021484375,69.84033203125,78.49084590747871,-4.477061256714456,-3.97100241326329,-3.97100241326329,-1.2335073113476984,-1,-1.0,-349.20166015625,0.0,0.0,0.0,0.0,-349.20166015625,11526.701633300781,0.642206813005156,1,OOS
2006-07-07,5681.85009765625,-13.6201171875,76.74244799765181,-4.388285739775951,-3.892261522355712,-3.892261522355712,-1.2386075349751215,-1,-1.0,68.1005859375,0.0,0.0,0.0,0.0,68.1005859375,11594.802219238281,0.6400929450094407,1,OOS
