date,price,price_diff,sigma_price,ann_std,raw_forecast,scaled_forecast,capped_forecast,N_unrounded,position,prev_pos,pnl_price,delta_pos,cost_usd,cost_pct,slip_cost,pnl,equity,drawdown,bundle,sample
2006-03-15,1303.02001953125,5.5400390625,7.238841848696448,0.09061199733826118,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-03-16,1305.3299560546875,2.3099365234375,7.243607869452338,0.09066730480944475,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-03-17,1307.25,1.9200439453125,7.1701591528787265,0.08975018263255179,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-03-20,1305.0799560546875,-2.1700439453125,7.1839222713866375,0.08991749751428753,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-03-21,1297.22998046875,-7.8499755859375,7.003903804834379,0.08760887641068515,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-03-22,1305.0400390625,7.81005859375,6.966563293154577,0.08706679371671079,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-03-23,1301.6700439453125,-3.3699951171875,7.014917418813905,0.08765837176004916,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-03-24,1302.949951171875,1.2799072265625,6.700329582199478,0.08362742876780258,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-03-27,1301.6099853515625,-1.3399658203125,6.494330857974366,0.08092569000690937,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-03-28,1293.22998046875,-8.3800048828125,6.690148706413971,0.08330464981458077,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-03-29,1302.8900146484375,9.6600341796875,6.856456665626647,0.08532986540149448,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-03-30,1300.25,-2.6400146484375,6.824626021115063,0.08490510368902539,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-03-31,1294.8699951171875,-5.3800048828125,6.585063524578294,0.08175504357990689,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-04-03,1297.81005859375,2.9400634765625,6.561604773475429,0.08145240902534026,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-04-04,1305.9300537109375,8.1199951171875,6.510530284431109,0.08075806558188094,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-04-05,1311.56005859375,5.6300048828125,6.552986598415897,0.08125804512713512,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-04-06,1309.0400390625,-2.52001953125,6.518359669916775,0.0808160883263802,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-04-07,1295.5,-13.5400390625,6.7881613511776315,0.0839937358144838,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-04-10,1296.6199951171875,1.1199951171875,6.729105961572088,0.0832563119293684,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-04-11,1286.5699462890625,-10.050048828125,6.965818813170085,0.08618069900064627,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-04-12,1288.1199951171875,1.550048828125,6.91827714091304,0.08559264454667666,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-04-13,1289.1199951171875,1.0,6.481878402249739,0.08018568996657119,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-04-17,1285.3299560546875,-3.7900390625,6.237325673664154,0.07710678396577485,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-04-18,1307.280029296875,21.9500732421875,7.3489858480899075,0.09100824676104509,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-04-19,1309.9300537109375,2.6500244140625,7.34361692193691,0.09093356543853973,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-04-20,1311.4599609375,1.5299072265625,7.128607188347786,0.0882415043236193,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-04-21,1311.280029296875,-0.179931640625,7.105154423050792,0.0879435605624468,19.802726909201922,18.282828231833765,18.282828231833765,18.75251030281107,19,0.0,-0.0,19.0,19.0,0.0,24.914320556640625,-43.914320556640625,24956.08567944336,0.0017565728222655888,1,OOS
2006-04-24,1308.1099853515625,-3.1700439453125,7.139233452983287,0.08835790948993952,18.671987413779565,17.238875241695272,17.238875241695272,17.641469544775525,18,19.0,-301.1541748046875,1.0,1.0,0.0,1.3081099853515625,-303.46228479003906,24652.62339465332,0.013895064213867154,1,OOS
2006-04-25,1301.739990234375,-6.3699951171875,7.1434787514607825,0.08835203563812324,16.761297954314134,15.474834998553344,15.474834998553344,15.914783888567598,16,18.0,-573.299560546875,2.0,2.0,0.0,2.6034799804687503,-577.9030405273437,24074.720354125977,0.03701118583496092,1,OOS
2006-04-26,1305.4100341796875,3.6700439453125,7.002646244884415,0.08653914901987052,16.477370945368488,15.212699952267398,15.212699952267398,15.928037085651244,16,16.0,293.603515625,0.0,0.0,0.0,0.0,293.603515625,24368.323869750977,0.025267045209960926,1,OOS
2006-04-27,1309.719970703125,4.3099365234375,7.0227772099028645,0.08677616545615548,16.945465163840613,15.644867008445079,15.644867008445079,16.282027964779044,16,16.0,344.794921875,0.0,0.0,0.0,0.0,344.794921875,24713.118791625977,0.011475248334960924,1,OOS
2006-04-28,1310.6099853515625,0.8900146484375,6.639442774894614,0.08196518311351185,17.368583927372608,16.035510565304243,16.035510565304243,17.65612650718738,18,16.0,71.201171875,2.0,2.0,0.0,2.621219970703125,66.57995190429688,24779.698743530273,0.008812050258789094,1,OOS
2006-05-01,1305.18994140625,-5.4200439453125,6.648971104861245,0.0820742480632296,17.082859837649146,15.771716367764526,15.771716367764526,17.414614018101425,17,18.0,-487.803955078125,1.0,1.0,0.0,1.30518994140625,-490.10914501953124,24289.58959851074,0.028416416059570328,1,OOS
2006-05-02,1313.2099609375,8.02001953125,6.786288158356395,0.08374024607059297,17.48061943122831,16.13894712140344,16.13894712140344,17.358904871472678,17,17.0,681.70166015625,0.0,0.0,0.0,0.0,681.70166015625,24971.29125866699,0.0011483496533203287,1,OOS
2006-05-03,1308.1199951171875,-5.0899658203125,6.843416659546703,0.0844335563490407,17.362209265219132,16.029625171150077,16.029625171150077,17.16628135942848,17,17.0,-432.6470947265625,0.0,0.0,0.0,0.0,-432.6470947265625,24538.64416394043,0.01845423344238283,1,OOS
2006-05-04,1312.25,4.1300048828125,6.868741382359592,0.08473412843970814,17.583586372612395,16.234011145237844,16.234011145237844,17.26896928884354,17,17.0,351.0504150390625,0.0,0.0,0.0,0.0,351.0504150390625,24889.69457897949,0.004412216840820329,1,OOS
2006-05-05,1325.760009765625,13.510009765625,7.093014096415499,0.08739548931269916,17.83210819147064,16.463458420195558,16.463458420195558,16.806708345811632,17,17.0,1148.350830078125,0.0,0.0,0.0,0.0,1148.350830078125,26038.045409057617,0.0,1,OOS
2006-05-08,1324.6600341796875,-1.0999755859375,6.986752610002857,0.08608592910250903,17.97981837230288,16.59983155085738,16.59983155085738,17.217995973220845,17,17.0,-93.4979248046875,0.0,0.0,0.0,0.0,-93.4979248046875,25944.54748425293,0.0035908196385648528,1,OOS
2006-05-09,1325.1400146484375,0.47998046875,6.948997046586782,0.08562244525498947,18.12875583702894,16.737337768933134,16.737337768933134,17.44827555086443,17,17.0,40.79833984375,0.0,0.0,0.0,0.0,40.79833984375,25985.34582409668,0.002023945504857495,1,OOS
2006-05-10,1322.8499755859375,-2.2900390625,6.968569685338452,0.08585813166533604,18.14813373854893,16.755228377969345,16.755228377969345,17.44913288145713,17,17.0,-194.6533203125,0.0,0.0,0.0,0.0,-194.6533203125,25790.69250378418,0.009499672551742042,1,OOS
2006-05-11,1305.9200439453125,-16.929931640625,7.624264677722127,0.09367247440572284,17.410052843311952,16.073796659464694,16.073796659464694,15.54194670406661,16,17.0,-1439.044189453125,1.0,1.0,0.0,1.3059200439453125,-1441.3501094970702,24349.34239428711,0.0648552142928161,1,OOS
2006-05-12,1291.239990234375,-14.6800537109375,7.926574393880217,0.09736174894743223,16.14433253019963,14.905222897867128,14.905222897867128,14.023572561477248,14,16.0,-1174.404296875,2.0,2.0,0.0,2.58247998046875,-1178.9867768554689,23170.35561743164,0.11013460290795943,1,OOS
2006-05-15,1294.5,3.260009765625,7.752176436739692,0.09519664590355868,15.160739875839958,13.997122936068683,13.997122936068683,13.434781289841878,13,14.0,228.20068359375,1.0,1.0,0.0,1.2945,225.90618359375,23396.26180102539,0.10145859900502568,1,OOS
2006-05-16,1292.0799560546875,-2.4200439453125,7.750097180018247,0.09517262814293792,14.194864094370843,13.105380041928063,13.105380041928063,12.605604975703317,13,13.0,-157.3028564453125,0.0,0.0,0.0,0.0,-157.3028564453125,23238.958944580078,0.10749986876909919,1,OOS
2006-05-17,1270.3199462890625,-21.760009765625,8.594426485906988,0.10573191392884569,12.529489830946313,11.567826565605623,11.567826565605623,10.187041681950781,10,13.0,-1414.400634765625,3.0,3.0,0.0,3.8109598388671877,-1421.2115946044921,21817.747349975587,0.1620819839884738,1,OOS
2006-05-18,1261.81005859375,-8.5098876953125,8.673091327923933,0.10677568196076566,10.731924574201276,9.908228017624326,9.908228017624326,8.698516247511733,9,10.0,-425.494384765625,1.0,1.0,0.0,1.26181005859375,-427.75619482421877,21389.99115515137,0.17851010630350048,1,OOS
2006-05-19,1267.030029296875,5.219970703125,8.588108451918654,0.10577303118753487,9.287346889302828,8.574524543267682,8.574524543267682,7.567696647994634,8,9.0,234.898681640625,1.0,1.0,0.0,1.267030029296875,232.63165161132812,21622.622806762694,0.1695758085113013,1,OOS
2006-05-22,1262.0699462890625,-4.9600830078125,8.519574094046112,0.10496713838308491,7.813396973030103,7.213703214715308,7.213703214715308,6.440758474187343,6,8.0,-198.4033203125,2.0,2.0,0.0,2.524139892578125,-202.92746020507812,21419.695346557615,0.17736930671814016,1,OOS
2006-05-23,1256.5799560546875,-5.489990234375,8.546655184705003,0.10533283493201365,6.295529045542594,5.812334669660619,5.812334669660619,5.1941230905205,5,6.0,-164.69970703125,1.0,1.0,0.0,1.2565799560546875,-166.95628698730468,21252.73905957031,0.18378131976921297,1,OOS
2006-05-24,1258.5699462890625,1.989990234375,8.286044225505272,0.10219087444734487,4.9691145044870115,4.587725082833612,4.587725082833612,4.219135161044322,4,5.0,49.749755859375,1.0,1.0,0.0,1.2585699462890625,47.491185913085936,21300.2302454834,0.18195740460327017,1,OOS
2006-05-25,1272.8800048828125,14.31005859375,8.719546707103849,0.10783889729673726,4.181807853715671,3.8608457834405536,3.8608457834405536,3.3268642288000834,3,4.0,286.201171875,1.0,1.0,0.0,1.2728800048828126,283.92829187011716,21584.158537353516,0.17105304187520803,1,OOS
2006-05-26,1280.1600341796875,7.280029296875,8.66075466671946,0.10714451104514079,3.6350078324745794,3.3560137514001327,3.3560137514001327,2.894043570944489,3,3.0,109.200439453125,0.0,0.0,0.0,0.0,109.200439453125,21693.35897680664,0.16685916181479693,1,OOS
2006-05-30,1259.8699951171875,-20.2900390625,9.35137795933332,0.11588602357423847,2.5378262870958097,2.3430430718935296,2.3430430718935296,1.8981870394555374,2,3.0,-304.3505859375,1.0,1.0,0.0,1.2598699951171877,-306.6104559326172,21386.74852087402,0.17863464077705277,1,OOS
2006-05-31,1270.0899658203125,10.219970703125,9.551163884853445,0.11846924062123836,1.8128403699330173,1.673701265850314,1.673701265850314,1.3156894143999358,1,2.0,102.19970703125,1.0,1.0,0.0,1.2700899658203126,99.92961706542968,21486.678137939452,0.1747968098071955,1,OOS
2006-06-01,1285.7099609375,15.6199951171875,9.949710572763973,0.12354322984587364,1.5739606338372187,1.4531560246251864,1.4531560246251864,1.0820960522746514,1,1.0,78.0999755859375,0.0,0.0,0.0,0.0,78.0999755859375,21564.77811352539,0.1717973536514439,1,OOS
2006-06-02,1288.219970703125,2.510009765625,9.126433106972048,0.11329844238372537,1.4198747064384063,1.3108964986269647,1.3108964986269647,1.0623557239482393,1,1.0,12.550048828125,0.0,0.0,0.0,0.0,12.550048828125,21577.328162353515,0.1713153647528548,1,OOS
2006-06-05,1265.2900390625,-22.929931640625,9.918838700262327,0.12318793208808776,0.6666884660304869,0.615518800237364,0.615518800237364,0.4670878752687774,0,1.0,-114.649658203125,1.0,1.0,0.0,1.2652900390625001,-116.9149482421875,21460.41321411133,0.17580552315013276,1,OOS
2006-06-06,1263.8499755859375,-1.4400634765625,9.904471935645242,0.12301698612112179,-0.07460452875971632,-0.06887848279102315,-0.06887848279102315,-0.05240086916579597,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,21460.41321411133,0.17580552315013276,1,OOS
2006-06-07,1256.1500244140625,-7.699951171875,9.96148778608976,0.12377247986149138,-0.954177718018985,-0.8809426803274174,-0.8809426803274174,-0.6701894290931607,-1,0.0,-0.0,1.0,1.0,0.0,1.2561500244140626,-2.2561500244140626,21458.157064086914,0.17589217136004912,1,OOS
2006-06-08,1257.9300537109375,1.780029296875,9.97671176000468,0.1239647543510262,-1.7348270218910715,-1.6016755974370218,-1.6016755974370218,-1.2148855516325434,-1,-1.0,-8.900146484375,0.0,0.0,0.0,0.0,-8.900146484375,21449.25691760254,0.17623398451631925,1,OOS
2006-06-09,1252.300048828125,-5.6300048828125,9.966074550223231,0.123873213945072,-2.511738935489594,-2.318957976410126,-2.318957976410126,-1.7681642313080492,-2,-1.0,28.1500244140625,1.0,1.0,0.0,1.252300048828125,25.897724365234374,21475.154641967772,0.17523937359378725,1,OOS
2006-06-12,1237.43994140625,-14.860107421875,10.189126346566168,0.1268851404733247,-3.2427857650909973,-2.993895507807298,-2.993895507807298,-2.25536724865324,-2,-2.0,148.60107421875,0.0,0.0,0.0,0.0,148.60107421875,21623.755716186522,0.1695322987391187,1,OOS
2006-06-13,1223.68994140625,-13.75,10.320572315723862,0.12878527053018018,-3.931698064386064,-3.629932417903584,-3.629932417903584,-2.7244351835773513,-3,-2.0,137.5,1.0,1.0,0.0,1.22368994140625,135.27631005859374,21759.032026245117,0.16433696598915978,1,OOS
2006-06-14,1230.0400390625,6.35009765625,10.426236706733347,0.13020981330660092,-4.481129416811053,-4.1371938212258925,-4.1371938212258925,-3.0553321383799066,-3,-3.0,-95.25146484375,0.0,0.0,0.0,0.0,-95.25146484375,21663.780561401367,0.16799513093001267,1,OOS
2006-06-15,1256.1600341796875,26.1199951171875,11.570977389484648,0.14555938474068966,-4.592461976442904,-4.239981385468556,-4.239981385468556,-2.7428009577025882,-3,-3.0,-391.7999267578125,0.0,0.0,0.0,0.0,-391.7999267578125,21271.980634643554,0.18304234052668697,1,OOS
2006-06-16,1251.5400390625,-4.6199951171875,11.449482603634275,0.14413550912719758,-4.76887754668817,-4.4028567098117115,-4.4028567098117115,-2.886917297385162,-3,-3.0,69.2999267578125,0.0,0.0,0.0,0.0,69.2999267578125,21341.280561401367,0.18038085324263353,1,OOS
2006-06-19,1240.1300048828125,-11.4100341796875,11.559779028643813,0.1456147878932698,-5.109068250880089,-4.716937100826813,-4.716937100826813,-3.089604673107191,-3,-3.0,171.1505126953125,0.0,0.0,0.0,0.0,171.1505126953125,21512.43107409668,0.17380775952509298,1,OOS
2006-06-20,1240.1199951171875,-0.010009765625,11.510581805138704,0.14503012921075062,-5.431817929242289,-5.014915099434355,-5.014915099434355,-3.2980494778691796,-3,-3.0,0.150146484375,0.0,0.0,0.0,0.0,0.150146484375,21512.581220581054,0.17380199309823505,1,OOS
2006-06-21,1252.199951171875,12.0799560546875,11.450021134569663,0.1446587024309613,-5.559787323791414,-5.133062588424179,-5.133062588424179,-3.3517671293868885,-3,-3.0,-181.1993408203125,0.0,0.0,0.0,0.0,-181.1993408203125,21331.381879760742,0.1807610154815849,1,OOS
2006-06-22,1245.5999755859375,-6.5999755859375,11.47270344191301,0.14497225663122135,-5.777648502622518,-5.334202488460018,-5.334202488460018,-3.4939889968774063,-3,-3.0,98.9996337890625,0.0,0.0,0.0,0.0,98.9996337890625,21430.381513549804,0.17695890083611984,1,OOS
2006-06-23,1244.5,-1.0999755859375,11.462991285403284,0.1448558238800117,-6.00071930939849,-5.540152167134147,-5.540152167134147,-3.6350162558490346,-4,-3.0,16.4996337890625,1.0,1.0,0.0,1.2445000000000002,14.2551337890625,21444.636647338866,0.1764114275690173,1,OOS
2006-06-26,1250.56005859375,6.06005859375,11.56299840771398,0.14612455310353242,-6.126788442952964,-5.6565452439402275,-5.6565452439402275,-3.661331407343829,-4,-4.0,-121.201171875,0.0,0.0,0.0,0.0,-121.201171875,21323.435475463866,0.18106619984439087,1,OOS
2006-06-27,1239.199951171875,-11.360107421875,11.37543479350672,0.14416252428803963,-6.406879101708341,-5.915138387543403,-5.915138387543403,-3.9163966401186254,-4,-4.0,227.2021484375,0.0,0.0,0.0,0.0,227.2021484375,21550.637623901366,0.17234042397035138,1,OOS
2006-06-28,1246.0,6.800048828125,11.24120627003213,0.14267906541095368,-6.5792675609464535,-6.074295689659019,-6.074295689659019,-4.041412276228391,-4,-4.0,-136.0009765625,0.0,0.0,0.0,0.0,-136.0009765625,21414.636647338866,0.1775635877841448,1,OOS
2006-06-29,1272.8699951171875,26.8699951171875,12.284284127336605,0.1561720244159799,-6.373426379172293,-5.884253227998554,-5.884253227998554,-3.501221532212912,-4,-4.0,-537.39990234375,0.0,0.0,0.0,0.0,-537.39990234375,20877.236744995116,0.1982026140206076,1,OOS
2006-06-30,1270.199951171875,-2.6700439453125,12.285508552469079,0.1561901172399164,-6.213257544366799,-5.736377669835852,-5.736377669835852,-3.4200119180051,-3,-4.0,53.40087890625,1.0,1.0,0.0,1.2701999511718751,51.130678955078125,20928.367423950196,0.19623892288512423,1,OOS
2006-07-03,1280.18994140625,9.989990234375,11.800988741549693,0.15035092912269582,-5.925181669295537,-5.470412191151413,-5.470412191151413,-3.3616697798667365,-3,-3.0,-149.849853515625,0.0,0.0,0.0,0.0,-149.849853515625,20778.51757043457,0.2019939575339039,1,OOS
2006-07-05,1270.9100341796875,-9.2799072265625,11.820319246369422,0.1505697183109543,-5.773865198116701,-5.330709560099912,-5.330709560099912,-3.2949444715254024,-3,-3.0,139.1986083984375,0.0,0.0,0.0,0.0,139.1986083984375,20917.71617883301,0.19664798758064406,1,OOS
