open,close,high,low,value,volume,begin,end
414.0,415.06,415.98,411.1,30929312.2,74720,2011-11-17 10:00:00,2011-11-17 10:59:59
414.7,411.52,416.0,411.0,23135324.2,55890,2011-11-17 11:00:00,2011-11-17 11:59:59
411.6,411.38,411.8,408.11,32953348.3,80430,2011-11-17 12:00:00,2011-11-17 12:59:59
409.78,410.39,412.15,408.2,41952951.2,102490,2011-11-17 13:00:00,2011-11-17 13:59:59
410.39,408.0,411.9,405.01,59491811.5,145870,2011-11-17 14:00:00,2011-11-17 14:59:59
408.0,404.5,409.6,404.0,56428368.5,139040,2011-11-17 15:00:00,2011-11-17 15:59:59
404.5,405.67,407.0,403.22,62962380.1,155580,2011-11-17 16:00:00,2011-11-17 16:59:59
406.67,408.0,409.44,403.22,53142175.1,130910,2011-11-17 17:00:00,2011-11-17 17:59:59
408.01,408.15,411.0,407.15,38091320.9,92990,2011-11-17 18:00:00,2011-11-17 18:59:59
403.3,400.77,403.93,400.23,44672494.5,111060,2011-11-18 10:00:00,2011-11-18 10:59:59
400.78,405.3,405.9,400.78,12511567.8,30990,2011-11-18 11:00:00,2011-11-18 11:59:59
405.9,405.01,406.5,404.05,15587316.1,38470,2011-11-18 12:00:00,2011-11-18 12:57:16
405.1,407.99,409.0,405.1,22805918.7,55910,2011-11-18 13:00:00,2011-11-18 13:58:15
407.9,407.28,408.97,405.19,12060996.5,29590,2011-11-18 14:00:00,2011-11-18 14:59:16
406.34,407.5,408.44,406.2,6493504.3,15930,2011-11-18 15:00:00,2011-11-18 15:59:15
408.0,409.05,410.0,406.9,17956955.6,43920,2011-11-18 16:00:00,2011-11-18 16:58:16
409.05,408.15,409.62,407.8,9614061.9,23510,2011-11-18 17:00:00,2011-11-18 17:49:15
408.99,408.1,409.19,407.91,10434587.5,25540,2011-11-18 18:00:00,2011-11-18 18:59:59
406.72,403.9,407.14,403.0,13154008.1,32470,2011-11-21 10:00:00,2011-11-21 10:59:59
403.9,395.98,404.51,392.22,95458007.2,240520,2011-11-21 11:00:00,2011-11-21 11:59:59
395.5,394.65,397.99,392.17,88949004.5,225770,2011-11-21 12:00:00,2011-11-21 12:59:16
394.43,395.0,396.0,393.51,37156029.1,94190,2011-11-21 13:00:00,2011-11-21 13:59:59
394.8,396.0,399.0,394.6,28068946.8,70830,2011-11-21 14:00:00,2011-11-21 14:59:59
395.5,394.01,395.5,393.6,32007202.8,81180,2011-11-21 15:00:00,2011-11-21 15:59:59
394.68,395.5,396.99,393.1,19753010.6,50000,2011-11-21 16:00:00,2011-11-21 16:58:16
395.03,396.0,396.69,393.87,29351554.7,74300,2011-11-21 17:00:00,2011-11-21 17:56:15
396.01,389.99,396.2,388.0,111188201.4,283980,2011-11-21 18:00:00,2011-11-21 18:59:59
392.0,396.11,397.0,390.23,21313537.0,53990,2011-11-22 10:00:00,2011-11-22 10:59:59
396.11,397.9,397.9,395.64,17840540.8,44980,2011-11-22 11:00:00,2011-11-22 11:59:59
397.5,397.13,399.8,396.94,20501301.9,51530,2011-11-22 12:00:00,2011-11-22 12:59:59
397.16,397.06,398.0,396.37,22886632.3,57640,2011-11-22 13:00:00,2011-11-22 13:59:59
397.05,398.52,399.69,396.85,12704474.8,31900,2011-11-22 14:00:00,2011-11-22 14:59:59
398.52,398.5,399.8,398.11,13548980.3,33940,2011-11-22 15:00:00,2011-11-22 15:59:59
398.5,397.57,398.99,397.05,12314828.9,30940,2011-11-22 16:00:00,2011-11-22 16:59:59
398.1,396.44,398.95,395.5,19560054.3,49270,2011-11-22 17:00:00,2011-11-22 17:59:59
396.31,395.0,396.31,393.82,25209747.8,63840,2011-11-22 18:00:00,2011-11-22 18:59:59
390.27,390.98,394.0,389.5,36005113.3,92160,2011-11-23 10:00:00,2011-11-23 10:59:59
390.97,390.3,393.22,390.2,25758962.0,65750,2011-11-23 11:00:00,2011-11-23 11:59:15
390.3,393.49,396.23,390.05,61680051.9,156790,2011-11-23 12:00:00,2011-11-23 12:59:59
393.49,390.05,394.99,390.05,43171964.1,109950,2011-11-23 13:00:00,2011-11-23 13:59:59
390.06,386.0,391.18,385.0,144194531.3,373050,2011-11-23 14:00:00,2011-11-23 14:59:59
386.0,388.91,390.89,385.2,87710845.0,225590,2011-11-23 15:00:00,2011-11-23 15:59:59
389.48,387.2,390.29,386.11,91457505.0,235080,2011-11-23 16:00:00,2011-11-23 16:59:15
387.2,389.5,391.89,387.16,51564944.1,132260,2011-11-23 17:00:00,2011-11-23 17:59:16
389.96,390.0,390.5,388.58,144351673.2,370160,2011-11-23 18:00:00,2011-11-23 18:59:59
391.0,394.0,395.89,391.0,35259620.3,89500,2011-11-24 10:00:00,2011-11-24 10:59:59
394.4,395.15,397.5,394.4,24777268.2,62500,2011-11-24 11:00:00,2011-11-24 11:59:16
396.0,393.83,396.4,392.0,27989522.2,71160,2011-11-24 12:00:00,2011-11-24 12:59:59
393.88,392.04,394.0,392.0,13740134.0,35000,2011-11-24 13:00:00,2011-11-24 13:59:59
392.03,390.59,392.64,390.21,15472346.3,39510,2011-11-24 14:00:00,2011-11-24 14:59:59
391.25,392.05,392.08,390.6,5746343.1,14670,2011-11-24 15:00:00,2011-11-24 15:59:59
392.05,392.69,392.69,391.82,5960588.5,15190,2011-11-24 16:00:00,2011-11-24 16:59:59
392.52,394.0,394.47,392.5,14790239.3,37580,2011-11-24 17:00:00,2011-11-24 17:58:16
393.35,392.85,393.95,392.5,69014366.5,175650,2011-11-24 18:00:00,2011-11-24 18:59:59
394.39,393.0,394.39,390.0,28425965.6,72690,2011-11-25 10:00:00,2011-11-25 10:59:15
393.42,394.0,394.45,392.9,20540231.4,52180,2011-11-25 11:00:00,2011-11-25 11:59:16
394.0,393.0,394.94,392.0,161185939.5,409760,2011-11-25 12:00:00,2011-11-25 12:59:59
393.0,400.0,401.84,393.0,94361671.9,238970,2011-11-25 13:00:00,2011-11-25 13:59:59
400.39,397.6,407.89,397.6,108305476.2,268750,2011-11-25 14:00:00,2011-11-25 14:59:59
397.69,397.63,398.89,395.85,34586986.3,86970,2011-11-25 15:00:00,2011-11-25 15:59:59
398.06,400.56,401.41,397.6,25366137.3,63440,2011-11-25 16:00:00,2011-11-25 16:55:16
400.78,404.98,404.98,400.1,22052921.7,54880,2011-11-25 17:00:00,2011-11-25 17:59:59
404.87,411.68,412.0,403.69,79451875.4,194480,2011-11-25 18:00:00,2011-11-25 18:59:59
414.0,412.99,416.78,412.61,24979121.7,60290,2011-11-28 10:00:00,2011-11-28 10:59:16
412.99,412.69,414.5,411.83,24434481.5,59160,2011-11-28 11:00:00,2011-11-28 11:59:59
412.6,415.8,415.8,412.0,117501548.7,284150,2011-11-28 12:00:00,2011-11-28 12:59:59
415.8,416.0,417.67,414.24,80016264.1,192370,2011-11-28 13:00:00,2011-11-28 13:59:59
416.0,415.23,417.0,415.03,36938217.0,88730,2011-11-28 14:00:00,2011-11-28 14:58:15
415.91,414.82,416.4,414.21,31740055.4,76440,2011-11-28 15:00:00,2011-11-28 15:59:59
415.46,415.5,416.0,414.73,74799163.8,180020,2011-11-28 16:00:00,2011-11-28 16:59:59
415.5,415.47,416.0,414.28,78723259.6,189510,2011-11-28 17:00:00,2011-11-28 17:59:15
415.27,415.0,418.0,412.0,177031145.7,426150,2011-11-28 18:00:00,2011-11-28 18:59:59
419.9,415.9,420.0,412.51,34872010.5,83810,2011-11-29 10:00:00,2011-11-29 10:59:59
415.17,414.16,415.47,413.4,30578644.0,73900,2011-11-29 11:00:00,2011-11-29 11:59:59
413.91,412.56,415.88,412.22,62618799.7,151010,2011-11-29 12:00:00,2011-11-29 12:59:59
413.7,414.98,415.0,413.0,26613028.1,64170,2011-11-29 13:00:00,2011-11-29 13:59:15
414.8,416.0,418.0,414.0,104399949.7,251250,2011-11-29 14:00:00,2011-11-29 14:59:59
416.0,413.2,416.0,413.2,24870355.2,59920,2011-11-29 15:00:00,2011-11-29 15:59:59
413.17,411.31,414.36,410.11,44694542.5,108480,2011-11-29 16:00:00,2011-11-29 16:59:59
411.21,411.0,412.04,407.08,52019089.8,127090,2011-11-29 17:00:00,2011-11-29 17:50:15
411.79,412.2,412.95,411.7,7653754.6,18570,2011-11-29 18:00:00,2011-11-29 18:59:59
409.2,414.0,416.4,408.16,21642624.1,52250,2011-11-30 10:00:00,2011-11-30 10:59:59
414.0,414.98,415.77,412.65,17731418.4,42750,2011-11-30 11:00:00,2011-11-30 11:59:59
414.9,417.0,418.4,414.41,313048762.6,750780,2011-11-30 12:00:00,2011-11-30 12:59:59
417.0,417.0,417.5,416.5,67524492.2,161940,2011-11-30 13:00:00,2011-11-30 13:57:16
416.52,417.0,417.22,416.51,31531913.8,75620,2011-11-30 14:00:00,2011-11-30 14:59:59
417.0,416.66,417.6,415.53,103484015.1,248050,2011-11-30 15:00:00,2011-11-30 15:59:59
416.74,416.0,417.47,415.26,174332024.6,418830,2011-11-30 16:00:00,2011-11-30 16:59:59
416.0,417.5,420.9,415.5,237902687.6,568950,2011-11-30 17:00:00,2011-11-30 17:59:59
417.5,419.8,419.8,417.0,185105959.7,442810,2011-11-30 18:00:00,2011-11-30 18:59:59
420.97,417.63,421.09,417.5,65175533.6,155440,2011-12-01 10:00:00,2011-12-01 10:59:16
417.51,417.7,418.0,417.44,50728111.5,121380,2011-12-01 11:00:00,2011-12-01 11:59:59
417.51,417.7,417.77,415.6,29832717.4,71580,2011-12-01 12:00:00,2011-12-01 12:59:59
417.7,418.0,418.39,416.4,61399584.4,146900,2011-12-01 13:00:00,2011-12-01 13:59:16
418.0,418.07,418.07,416.24,36602767.2,87630,2011-12-01 14:00:00,2011-12-01 14:57:15
417.34,415.9,417.77,415.64,14536993.4,34910,2011-12-01 15:00:00,2011-12-01 15:59:59
415.95,416.0,416.79,413.24,34999159.6,84260,2011-12-01 16:00:00,2011-12-01 16:59:59
416.0,413.87,416.5,413.0,73084841.9,176320,2011-12-01 17:00:00,2011-12-01 17:59:59
413.26,417.8,418.4,411.67,54077349.3,130520,2011-12-01 18:00:00,2011-12-01 18:59:59
419.4,416.08,419.4,415.03,32290145.6,77360,2011-12-02 10:00:00,2011-12-02 10:59:59
416.08,417.45,417.97,415.9,17204218.2,41270,2011-12-02 11:00:00,2011-12-02 11:59:59
417.47,417.3,417.98,416.58,33749777.7,80830,2011-12-02 12:00:00,2011-12-02 12:51:15
417.8,417.4,417.98,417.13,14297816.3,34260,2011-12-02 13:00:00,2011-12-02 13:56:15
417.21,417.0,417.5,416.0,43252872.7,103710,2011-12-02 14:00:00,2011-12-02 14:59:59
417.0,415.26,417.42,414.3,10863582.6,26130,2011-12-02 15:00:00,2011-12-02 15:59:59
415.44,416.57,417.44,415.44,6980572.7,16770,2011-12-02 16:00:00,2011-12-02 16:59:16
416.8,417.49,417.5,416.08,37807955.6,90620,2011-12-02 17:00:00,2011-12-02 17:59:59
417.48,415.21,417.5,415.11,37285044.2,89360,2011-12-02 18:00:00,2011-12-02 18:59:59
415.32,411.8,417.39,409.0,38330115.3,93200,2011-12-05 10:00:00,2011-12-05 10:59:59
411.77,408.14,412.0,408.0,38694161.9,94340,2011-12-05 11:00:00,2011-12-05 11:59:59
408.11,410.3,410.8,408.05,23923635.3,58440,2011-12-05 12:00:00,2011-12-05 12:59:15
410.07,411.0,411.99,410.02,34236528.9,83260,2011-12-05 13:00:00,2011-12-05 13:58:16
410.99,411.5,412.0,410.53,20997251.7,51020,2011-12-05 14:00:00,2011-12-05 14:59:59
411.5,405.15,411.5,405.12,52616958.9,128710,2011-12-05 15:00:00,2011-12-05 15:59:59
405.16,408.92,408.96,405.11,28099819.2,68950,2011-12-05 16:00:00,2011-12-05 16:58:15
408.85,410.86,411.0,407.0,28189653.3,69050,2011-12-05 17:00:00,2011-12-05 17:59:59
410.83,410.0,411.5,410.0,49080053.0,119420,2011-12-05 18:00:00,2011-12-05 18:59:59
405.55,408.9,409.61,405.11,19017978.3,46600,2011-12-06 10:00:00,2011-12-06 10:59:59
408.9,408.98,411.0,408.73,44628083.9,108810,2011-12-06 11:00:00,2011-12-06 11:59:59
409.02,406.3,410.75,405.28,71173028.6,174770,2011-12-06 12:00:00,2011-12-06 12:59:59
406.29,405.75,406.86,404.4,28009518.3,69060,2011-12-06 13:00:00,2011-12-06 13:58:16
