open,close,high,low,value,volume,begin,end
755.1,755.1,755.1,755.1,755.1,1,2020-02-20 10:00:00,2020-02-20 10:35:07
800.0,782.0,1000.0,769.0,2011420.6,2379,2020-02-20 11:00:00,2020-02-20 11:58:20
789.0,800.3,805.0,785.0,242901.8,304,2020-02-20 12:00:00,2020-02-20 12:52:42
804.9,878.0,878.0,804.9,1076144.5,1261,2020-02-20 13:00:00,2020-02-20 13:59:59
880.0,921.0,989.8,880.0,489578.7,508,2020-02-20 14:00:00,2020-02-20 14:59:59
922.0,947.8,977.9,900.0,117560.3,129,2020-02-20 15:00:00,2020-02-20 15:54:53
949.7,840.0,949.9,840.0,322919.89999999997,376,2020-02-20 16:00:00,2020-02-20 16:50:37
856.8,800.0,861.0,800.0,244221.1,303,2020-02-20 17:00:00,2020-02-20 17:59:59
810.0,814.0,827.0,788.0,232669.3,291,2020-02-20 18:00:00,2020-02-20 18:47:28
849.9,849.9,849.9,849.9,5099.4,6,2020-02-21 09:00:00,2020-02-21 09:59:59
849.8,847.9,873.8,814.0,1021080.3,1223,2020-02-21 10:00:00,2020-02-21 10:59:59
833.1,820.0,842.4,818.0,519148.4000000001,626,2020-02-21 11:00:00,2020-02-21 11:54:24
824.0,840.6,840.6,806.9,309493.69999999984,379,2020-02-21 12:00:00,2020-02-21 12:59:46
840.0,811.0,840.0,808.0,62098.0,76,2020-02-21 13:00:00,2020-02-21 13:59:40
822.7,828.0,829.8,811.3,70207.4,85,2020-02-21 14:00:00,2020-02-21 14:53:36
828.0,864.9,865.0,828.0,571665.4,680,2020-02-21 15:00:00,2020-02-21 15:59:39
864.9,847.7,864.9,827.3,185391.80000000005,220,2020-02-21 16:00:00,2020-02-21 16:58:42
846.0,843.0,846.0,839.0,90453.6,107,2020-02-21 17:00:00,2020-02-21 17:58:54
846.0,800.0,846.0,799.0,1904401.3,2367,2020-02-21 18:00:00,2020-02-21 18:59:59
799.9,799.9,799.9,799.9,11198.599999999999,14,2020-02-25 09:00:00,2020-02-25 09:59:59
799.9,790.0,799.9,770.2,368113.60000000003,468,2020-02-25 10:00:00,2020-02-25 10:58:36
790.0,797.7,799.9,790.0,160520.10000000006,203,2020-02-25 11:00:00,2020-02-25 11:59:59
795.0,791.5,796.7,780.8,263530.0,335,2020-02-25 12:00:00,2020-02-25 12:54:03
790.0,781.6,791.7,780.6,142176.6,181,2020-02-25 13:00:00,2020-02-25 13:59:59
782.0,775.3,783.0,770.6,382653.6,491,2020-02-25 14:00:00,2020-02-25 14:59:59
775.3,770.4,788.6,760.0,427962.0,558,2020-02-25 15:00:00,2020-02-25 15:44:48
778.8,784.0,787.0,765.0,115936.6,149,2020-02-25 16:00:00,2020-02-25 16:57:51
771.4,783.8,784.0,765.1,109139.29999999999,141,2020-02-25 17:00:00,2020-02-25 17:59:59
777.1,763.2,783.7,763.2,209441.50000000003,272,2020-02-25 18:00:00,2020-02-25 18:46:59
765.1,740.0,765.1,731.3,1021120.6000000001,1372,2020-02-26 10:00:00,2020-02-26 10:58:56
750.4,746.1,753.6,738.5,286553.2,382,2020-02-26 11:00:00,2020-02-26 11:59:48
746.2,739.1,748.9,736.6,224577.99999999997,304,2020-02-26 12:00:00,2020-02-26 12:55:55
737.5,744.6,744.9,737.5,634162.9,858,2020-02-26 13:00:00,2020-02-26 13:37:30
744.5,752.8,753.0,740.7,32977.5,44,2020-02-26 14:00:00,2020-02-26 14:53:50
752.4,750.1,752.8,750.0,628593.2,838,2020-02-26 15:00:00,2020-02-26 15:54:33
750.1,754.2,754.2,750.1,380966.7,506,2020-02-26 16:00:00,2020-02-26 16:59:59
754.0,754.2,754.2,751.1,75414.4,100,2020-02-26 17:00:00,2020-02-26 17:59:55
754.5,755.0,755.0,752.1,560660.0,745,2020-02-26 18:00:00,2020-02-26 18:44:43
740.5,750.0,755.3,740.5,83013.5,110,2020-02-27 10:00:00,2020-02-27 10:56:09
750.1,751.0,751.0,749.0,168840.4,225,2020-02-27 11:00:00,2020-02-27 11:58:24
751.0,751.6,751.6,749.0,54762.399999999994,73,2020-02-27 12:00:00,2020-02-27 12:41:36
750.0,749.0,750.0,749.0,108749.0,145,2020-02-27 13:00:00,2020-02-27 13:47:44
753.8,758.7,758.9,750.0,266562.2,353,2020-02-27 14:00:00,2020-02-27 14:48:58
758.5,750.0,758.5,749.0,234511.0,313,2020-02-27 15:00:00,2020-02-27 15:59:54
748.0,743.6,754.4,742.3,294685.99999999994,396,2020-02-27 16:00:00,2020-02-27 16:51:07
746.0,745.0,753.9,743.8,23106.699999999997,31,2020-02-27 17:00:00,2020-02-27 17:43:54
744.4,736.3,744.4,736.3,237900.90000000002,321,2020-02-27 18:00:00,2020-02-27 18:43:59
725.0,709.9,727.7,693.1,1086042.4000000001,1531,2020-02-28 10:00:00,2020-02-28 10:59:59
710.0,702.0,725.0,702.0,731826.1,1011,2020-02-28 11:00:00,2020-02-28 11:59:59
722.4,700.1,722.5,700.0,182148.5,254,2020-02-28 12:00:00,2020-02-28 12:59:01
705.8,710.0,710.0,700.2,169634.5,239,2020-02-28 13:00:00,2020-02-28 13:30:28
706.5,727.2,728.0,706.5,23961.4,33,2020-02-28 14:00:00,2020-02-28 14:59:59
728.8,730.2,743.8,711.7,54513.6,75,2020-02-28 15:00:00,2020-02-28 15:59:59
743.5,743.8,743.9,731.1,20071.0,27,2020-02-28 16:00:00,2020-02-28 16:59:59
743.9,740.0,743.9,731.2,920905.4,1241,2020-02-28 17:00:00,2020-02-28 17:59:59
739.8,721.0,739.9,720.0,259031.5,355,2020-02-28 18:00:00,2020-02-28 18:59:59
739.6,728.2,739.7,728.2,264493.60000000003,361,2020-03-02 10:00:00,2020-03-02 10:58:52
732.9,728.3,733.0,728.3,175867.29999999996,240,2020-03-02 11:00:00,2020-03-02 11:59:59
731.8,732.0,732.0,723.4,182575.89999999997,250,2020-03-02 12:00:00,2020-03-02 12:57:45
732.0,732.0,732.0,732.0,43920.0,60,2020-03-02 13:00:00,2020-03-02 13:44:34
732.0,720.0,732.0,716.2,538448.1000000001,747,2020-03-02 14:00:00,2020-03-02 14:59:59
720.0,727.0,730.0,717.3,41858.0,58,2020-03-02 15:00:00,2020-03-02 15:58:17
720.0,720.0,720.0,716.2,351963.2,489,2020-03-02 16:00:00,2020-03-02 16:59:59
724.9,728.0,729.8,720.0,1083595.2,1487,2020-03-02 17:00:00,2020-03-02 17:59:59
721.3,731.0,731.0,721.3,498585.0,685,2020-03-02 18:00:00,2020-03-02 18:58:11
779.0,753.0,779.0,722.3,298038.1,398,2020-03-03 10:00:00,2020-03-03 10:59:59
752.5,735.0,752.6,735.0,13341.2,18,2020-03-03 11:00:00,2020-03-03 11:50:48
744.5,744.9,744.9,744.5,2979.2,4,2020-03-03 12:00:00,2020-03-03 12:30:02
744.9,739.9,756.8,735.0,185850.39999999997,250,2020-03-03 13:00:00,2020-03-03 13:59:59
736.2,741.0,745.0,736.2,386913.6,522,2020-03-03 14:00:00,2020-03-03 14:49:52
744.8,750.0,753.9,740.0,20835.899999999998,28,2020-03-03 15:00:00,2020-03-03 15:40:57
750.4,753.8,753.9,750.1,176654.5,235,2020-03-03 16:00:00,2020-03-03 16:55:52
753.8,741.0,753.9,741.0,218324.2,290,2020-03-03 17:00:00,2020-03-03 17:48:45
741.0,739.7,746.8,739.0,191774.2,259,2020-03-03 18:00:00,2020-03-03 18:43:40
740.0,730.0,740.0,729.8,224981.59999999998,308,2020-03-04 10:00:00,2020-03-04 10:59:59
730.0,745.0,745.0,730.0,14005.0,19,2020-03-04 11:00:00,2020-03-04 11:54:40
731.2,745.0,745.0,731.1,4428.2,6,2020-03-04 12:00:00,2020-03-04 12:49:37
737.4,744.6,744.6,723.7,66517.59999999999,91,2020-03-04 13:00:00,2020-03-04 13:59:59
743.6,744.9,744.9,730.3,14852.8,20,2020-03-04 14:00:00,2020-03-04 14:48:58
744.8,735.1,744.8,733.5,11779.400000000001,16,2020-03-04 15:00:00,2020-03-04 15:52:18
736.1,736.2,736.4,736.0,19140.2,26,2020-03-04 16:00:00,2020-03-04 16:59:59
736.2,735.3,737.0,735.3,73635.9,100,2020-03-04 17:00:00,2020-03-04 17:21:43
744.6,736.0,744.6,735.4,156776.0,213,2020-03-04 18:00:00,2020-03-04 18:31:46
731.2,747.0,747.9,731.2,12680.400000000001,17,2020-03-05 10:00:00,2020-03-05 10:50:22
731.5,732.5,746.2,731.4,11034.5,15,2020-03-05 11:00:00,2020-03-05 11:57:42
733.2,725.2,733.7,725.0,192643.40000000002,265,2020-03-05 12:00:00,2020-03-05 12:59:54
725.5,730.0,730.8,725.5,10941.1,15,2020-03-05 13:00:00,2020-03-05 13:56:33
725.5,730.0,730.0,725.5,4371.0,6,2020-03-05 14:00:00,2020-03-05 14:38:10
728.0,727.9,728.0,727.9,85175.5,117,2020-03-05 15:00:00,2020-03-05 15:51:22
728.0,727.0,728.0,727.0,39299.8,54,2020-03-05 16:00:00,2020-03-05 16:59:59
728.0,727.6,728.0,723.6,64621.2,89,2020-03-05 17:00:00,2020-03-05 17:57:01
723.7,720.3,727.1,719.0,733891.9999999999,1019,2020-03-05 18:00:00,2020-03-05 18:39:55
724.0,704.8,724.0,696.5,209440.4,298,2020-03-06 10:00:00,2020-03-06 10:48:28
701.2,699.8,701.2,694.5,93717.6,134,2020-03-06 11:00:00,2020-03-06 11:57:58
696.2,689.1,699.8,680.2,350299.79999999993,507,2020-03-06 12:00:00,2020-03-06 12:59:59
683.1,689.5,689.9,683.0,133009.5,193,2020-03-06 13:00:00,2020-03-06 13:50:56
683.4,675.0,688.9,675.0,1860182.6999999997,2749,2020-03-06 14:00:00,2020-03-06 14:59:39
679.8,681.9,681.9,679.7,80444.79999999999,118,2020-03-06 15:00:00,2020-03-06 15:44:02
680.1,681.7,681.9,671.9,149008.69999999998,221,2020-03-06 16:00:00,2020-03-06 16:59:59
681.7,678.3,681.7,655.8,663553.7000000001,986,2020-03-06 17:00:00,2020-03-06 17:59:59
666.4,679.9,681.7,666.3,25793.499999999996,38,2020-03-06 18:00:00,2020-03-06 18:59:59
607.6,638.9,668.0,590.5,881742.7,1452,2020-03-10 10:00:00,2020-03-10 10:59:47
629.9,636.8,637.0,601.1,1351732.4,2168,2020-03-10 11:00:00,2020-03-10 11:59:59
636.0,636.9,636.9,615.2,431768.3,678,2020-03-10 12:00:00,2020-03-10 12:59:59
636.9,632.0,636.9,632.0,62968.3,99,2020-03-10 13:00:00,2020-03-10 13:59:59
632.0,636.9,636.9,630.0,314564.8,498,2020-03-10 14:00:00,2020-03-10 14:59:59
640.0,640.0,640.0,630.0,52370.9,82,2020-03-10 15:00:00,2020-03-10 15:59:59
640.0,639.9,640.0,635.0,74022.20000000001,116,2020-03-10 16:00:00,2020-03-10 16:59:59
