open,close,high,low,value,volume,begin,end
38.26,38.87,38.89,38.26,6192.700000000001,160,2014-06-09 10:00:00,2014-06-09 10:59:05
38.33,38.4,38.4,38.33,2303.3,60,2014-06-09 11:00:00,2014-06-09 11:30:01
38.83,38.5,38.86,38.5,35514.200000000004,920,2014-06-09 12:00:00,2014-06-09 12:59:01
38.5,38.5,38.5,38.34,43083.6,1120,2014-06-09 13:00:00,2014-06-09 13:19:10
38.5,38.59,38.59,38.5,47754.600000000006,1240,2014-06-09 14:00:00,2014-06-09 14:36:01
38.51,38.52,38.52,38.5,38511.5,1000,2014-06-09 15:00:00,2014-06-09 15:59:59
38.52,38.52,38.62,38.5,242076.69999999998,6280,2014-06-09 16:00:00,2014-06-09 16:53:10
38.52,38.74,38.74,38.51,1928.0,50,2014-06-09 17:00:00,2014-06-09 17:56:11
38.52,38.51,38.53,38.51,32737.1,850,2014-06-09 18:00:00,2014-06-09 18:32:16
38.33,38.16,38.38,38.16,25252.999999999996,660,2014-06-10 10:00:00,2014-06-10 10:38:06
38.27,38.7,38.7,38.27,404369.80000000005,10490,2014-06-10 11:00:00,2014-06-10 11:55:15
38.56,38.53,38.56,38.53,11562.900000000001,300,2014-06-10 12:00:00,2014-06-10 12:52:10
38.64,38.7,38.7,38.64,13537.0,350,2014-06-10 13:00:00,2014-06-10 13:51:16
38.61,38.65,38.65,38.6,62588.7,1620,2014-06-10 14:00:00,2014-06-10 14:47:06
38.65,38.9,39.43,38.65,1209864.5999999999,31140,2014-06-10 15:00:00,2014-06-10 15:56:05
38.94,38.79,38.94,38.76,94307.79999999999,2430,2014-06-10 16:00:00,2014-06-10 16:41:15
38.76,38.74,38.8,38.5,423335.5,10920,2014-06-10 17:00:00,2014-06-10 17:42:16
38.79,38.79,38.8,38.74,50820.4,1310,2014-06-10 18:00:00,2014-06-10 18:36:15
38.7,38.64,38.97,38.62,36384.8,940,2014-06-11 10:00:00,2014-06-11 10:50:11
38.65,38.57,38.65,38.57,17753.600000000006,460,2014-06-11 12:00:00,2014-06-11 12:59:59
38.63,38.74,38.79,38.63,113776.79999999999,2940,2014-06-11 13:00:00,2014-06-11 13:59:59
38.75,39.19,39.79,38.74,3919295.1000000006,100840,2014-06-11 14:00:00,2014-06-11 14:52:06
39.26,39.24,39.32,39.17,156202.19999999998,3980,2014-06-11 15:00:00,2014-06-11 15:56:06
39.27,39.29,39.39,39.01,123610.40000000001,3150,2014-06-11 16:00:00,2014-06-11 16:52:15
39.29,39.65,39.78,39.09,567290.7999999999,14330,2014-06-11 17:00:00,2014-06-11 17:59:59
39.65,39.49,39.78,39.21,218207.4,5510,2014-06-11 18:00:00,2014-06-11 18:59:59
39.21,39.2,39.22,38.79,398095.9,10230,2014-06-16 10:00:00,2014-06-16 10:59:59
39.48,39.49,39.49,39.47,31589.3,800,2014-06-16 11:00:00,2014-06-16 11:31:10
39.49,39.69,39.69,39.49,84621.5,2140,2014-06-16 12:00:00,2014-06-16 12:57:05
39.52,39.42,39.52,39.33,288688.8,7320,2014-06-16 13:00:00,2014-06-16 13:57:20
39.3,39.36,39.36,39.2,598281.0,15260,2014-06-16 14:00:00,2014-06-16 14:28:15
39.49,40.29,40.29,39.49,823722.0999999999,20630,2014-06-16 15:00:00,2014-06-16 15:59:59
40.17,40.2,40.3,40.05,436835.80000000005,10880,2014-06-16 16:00:00,2014-06-16 16:59:59
40.19,40.05,40.19,40.05,661399.5,16510,2014-06-16 17:00:00,2014-06-16 17:47:21
40.05,40.05,40.05,40.05,8010.0,200,2014-06-16 18:00:00,2014-06-16 18:33:06
40.02,40.2,40.2,40.0,551416.3,13760,2014-06-17 10:00:00,2014-06-17 10:58:22
40.19,40.1,40.19,40.03,202900.6,5060,2014-06-17 11:00:00,2014-06-17 11:47:05
40.03,40.1,40.1,40.01,148218.6,3700,2014-06-17 12:00:00,2014-06-17 12:35:06
40.03,40.06,40.06,40.0,396172.8,9900,2014-06-17 13:00:00,2014-06-17 13:38:20
40.0,40.0,40.01,40.0,1237202.5,30930,2014-06-17 14:00:00,2014-06-17 14:40:10
40.0,40.05,40.05,40.0,870161.7999999999,21740,2014-06-17 15:00:00,2014-06-17 15:05:10
40.04,40.03,40.1,40.03,53325.200000000004,1330,2014-06-17 16:00:00,2014-06-17 16:57:06
40.03,40.0,40.03,40.0,920814.0,23020,2014-06-17 17:00:00,2014-06-17 17:59:26
40.01,40.01,40.01,40.01,15203.8,380,2014-06-17 18:00:00,2014-06-17 18:30:06
39.89,40.09,40.09,39.89,50459.3,1260,2014-06-18 10:00:00,2014-06-18 10:57:05
40.09,40.02,40.09,40.02,11216.1,280,2014-06-18 11:00:00,2014-06-18 11:16:15
40.03,40.07,40.07,40.01,23613.2,590,2014-06-18 12:00:00,2014-06-18 12:22:16
40.02,40.02,40.02,40.0,173228.59999999998,4330,2014-06-18 13:00:00,2014-06-18 13:59:59
