open,close,high,low,value,volume,begin,end
144.02,143.89,144.78,143.03,599770205.4000001,4171150,2014-06-09 10:00:00,2014-06-09 10:59:59
143.86,144.97,145.26,143.57,1206317361.0000002,8338580,2014-06-09 11:00:00,2014-06-09 11:59:59
144.96,145.3,146.2,144.96,1530742644.3999999,10507930,2014-06-09 12:00:00,2014-06-09 12:59:59
145.22,145.01,145.47,144.7,369374963.79999995,2546180,2014-06-09 13:00:00,2014-06-09 13:59:59
145.07,145.21,145.5,144.76,543374940.0,3742340,2014-06-09 14:00:00,2014-06-09 14:59:59
145.22,144.86,145.47,144.86,238874904.7,1645730,2014-06-09 15:00:00,2014-06-09 15:59:59
144.86,145.31,145.77,144.85,551761845.9999998,3799290,2014-06-09 16:00:00,2014-06-09 16:59:59
145.29,145.01,145.42,144.88,211899942.0,1460330,2014-06-09 17:00:00,2014-06-09 17:59:59
145.03,144.7,145.43,144.37,576957581.9000001,3982260,2014-06-09 18:00:00,2014-06-09 18:59:59
144.4,142.95,144.76,142.67,1082133942.7999997,7541900,2014-06-10 10:00:00,2014-06-10 10:59:59
142.95,143.2,143.2,142.79,531498884.00000006,3715540,2014-06-10 11:00:00,2014-06-10 11:59:59
143.16,143.33,143.68,142.99,670457563.9000001,4677260,2014-06-10 12:00:00,2014-06-10 12:59:59
143.35,143.41,143.58,143.02,553291826.2,3860950,2014-06-10 13:00:00,2014-06-10 13:59:59
143.39,144.54,144.75,143.16,848878425.8000002,5893160,2014-06-10 14:00:00,2014-06-10 14:59:59
144.51,144.2,144.55,143.91,548883535.6999999,3805720,2014-06-10 15:00:00,2014-06-10 15:59:59
144.15,143.12,144.22,143.07,535073088.20000005,3725500,2014-06-10 16:00:00,2014-06-10 16:59:59
143.12,143.55,143.6,143.06,312095268.5999999,2177360,2014-06-10 17:00:00,2014-06-10 17:59:59
143.55,144.51,144.67,143.37,808924153.3000002,5615690,2014-06-10 18:00:00,2014-06-10 18:59:59
144.75,145.21,145.8,144.21,1051136941.7999995,7239070,2014-06-11 10:00:00,2014-06-11 10:59:59
145.25,145.1,145.59,144.9,329098434.00000006,2266580,2014-06-11 11:00:00,2014-06-11 11:59:59
145.07,143.91,145.15,143.9,469714854.4,3247340,2014-06-11 12:00:00,2014-06-11 12:59:59
143.97,144.78,144.8,143.92,609529524.4000002,4221390,2014-06-11 13:00:00,2014-06-11 13:59:59
144.78,144.97,145.5,144.63,526697619.9000001,3630170,2014-06-11 14:00:00,2014-06-11 14:59:59
144.97,144.89,145.15,144.54,334915493.7,2312200,2014-06-11 15:00:00,2014-06-11 15:59:59
144.9,145.33,145.63,144.81,554640071.5,3818250,2014-06-11 16:00:00,2014-06-11 16:59:59
145.38,145.55,145.77,145.15,485452740.30000013,3336750,2014-06-11 17:00:00,2014-06-11 17:59:59
145.5,146.09,146.2,145.27,1239214944.1,8492950,2014-06-11 18:00:00,2014-06-11 18:59:59
143.92,143.48,144.0,142.58,1823487443.5999992,12736630,2014-06-16 10:00:00,2014-06-16 10:59:59
143.43,143.23,143.75,143.01,902124056.4999999,6293090,2014-06-16 11:00:00,2014-06-16 11:59:59
143.2,144.36,144.45,143.16,953234027.4000002,6632280,2014-06-16 12:00:00,2014-06-16 12:59:59
144.35,144.67,145.1,144.01,1410462156.0000005,9749350,2014-06-16 13:00:00,2014-06-16 13:59:59
144.67,144.66,145.27,144.39,995783440.2999998,6871500,2014-06-16 14:00:00,2014-06-16 14:59:59
144.66,144.96,145.21,144.21,3617681145.6,24984290,2014-06-16 15:00:00,2014-06-16 15:59:59
144.96,144.7,145.01,143.63,632487857.7000002,4381980,2014-06-16 16:00:00,2014-06-16 16:59:59
144.7,145.03,145.15,144.53,449048891.59999996,3098770,2014-06-16 17:00:00,2014-06-16 17:59:59
145.04,144.94,145.13,144.7,288648820.6,1992280,2014-06-16 18:00:00,2014-06-16 18:59:59
145.3,145.99,146.37,144.72,1355495031.299999,9302360,2014-06-17 10:00:00,2014-06-17 10:59:59
145.99,145.48,146.14,145.31,880581316.0,6038470,2014-06-17 11:00:00,2014-06-17 11:59:59
145.5,144.86,145.5,144.47,892791088.8999999,6157530,2014-06-17 12:00:00,2014-06-17 12:59:59
144.86,145.35,145.53,144.7,514586719.39999986,3546170,2014-06-17 13:00:00,2014-06-17 13:59:59
145.31,144.22,145.36,144.22,611316563.1,4225310,2014-06-17 14:00:00,2014-06-17 14:59:59
144.22,144.85,145.0,144.22,234344450.5,1619210,2014-06-17 15:00:00,2014-06-17 15:59:59
144.82,144.16,145.38,143.72,1048023735.4000001,7251370,2014-06-17 16:00:00,2014-06-17 16:59:59
144.15,144.03,144.63,143.88,540537976.3000001,3748430,2014-06-17 17:00:00,2014-06-17 17:59:59
144.02,144.62,144.95,143.86,340555572.90000004,2356120,2014-06-17 18:00:00,2014-06-17 18:59:59
144.9,144.74,146.19,144.43,1080623414.7999997,7433220,2014-06-18 10:00:00,2014-06-18 10:59:59
144.74,145.3,145.6,144.52,589357786.4999998,4060460,2014-06-18 11:00:00,2014-06-18 11:59:59
145.3,144.94,145.72,144.91,618284179.1,4253810,2014-06-18 12:00:00,2014-06-18 12:59:59
