open,close,high,low,value,volume,begin,end
1.9861,2.001,2.0095,1.986,1671338.0,839000,2011-11-17 10:00:00,2011-11-17 10:59:59
2.005,1.9801,2.0202,1.98,5942261.7,2964000,2011-11-17 11:00:00,2011-11-17 11:59:59
1.9889,1.9952,2.0001,1.9842,1349217.8,676000,2011-11-17 12:00:00,2011-11-17 12:59:16
1.9968,2.0001,2.0286,1.995,12269736.5,6106000,2011-11-17 13:00:00,2011-11-17 13:57:16
2.0002,1.9955,2.0045,1.9865,7353583.5,3688000,2011-11-17 14:00:00,2011-11-17 14:59:59
2.0,1.99,2.0006,1.9842,5902404.5,2965000,2011-11-17 15:00:00,2011-11-17 15:59:16
1.9843,1.9862,1.9914,1.975,7551119.4,3811000,2011-11-17 16:00:00,2011-11-17 16:57:16
1.9826,2.0093,2.0093,1.982,5542575.0,2787000,2011-11-17 17:00:00,2011-11-17 17:59:59
2.0072,2.0,2.02,2.0,4533687.7,2255000,2011-11-17 18:00:00,2011-11-17 18:59:59
1.9849,1.9738,1.9911,1.94,4710454.7,2381000,2011-11-18 10:00:00,2011-11-18 10:58:15
1.9749,1.97,1.9841,1.9677,1714862.2,870000,2011-11-18 11:00:00,2011-11-18 11:59:16
1.9742,1.9702,1.977,1.9669,3768696.0,1913000,2011-11-18 12:00:00,2011-11-18 12:33:16
1.974,1.977,1.9815,1.9731,114634.7,58000,2011-11-18 13:00:00,2011-11-18 13:55:15
1.977,1.985,1.9859,1.977,267522.2,135000,2011-11-18 14:00:00,2011-11-18 14:59:16
1.9829,1.9867,1.9867,1.9798,234359.7,118000,2011-11-18 15:00:00,2011-11-18 15:57:15
1.9829,2.013,2.0188,1.979,6368970.5,3184000,2011-11-18 16:00:00,2011-11-18 16:58:16
2.013,1.9962,2.0175,1.9962,1116760.4,557000,2011-11-18 17:00:00,2011-11-18 17:55:15
2.0056,1.9976,2.01,1.9976,4069030.2,2028000,2011-11-18 18:00:00,2011-11-18 18:43:16
2.0,1.974,2.0222,1.964,1585781.6,801000,2011-11-21 10:00:00,2011-11-21 10:51:16
1.971,1.9506,1.971,1.9492,3715945.8,1900000,2011-11-21 11:00:00,2011-11-21 11:57:15
1.956,1.9257,1.96,1.9162,3374537.2,1741000,2011-11-21 12:00:00,2011-11-21 12:59:59
1.9247,1.94,1.94,1.9121,3674728.1,1905000,2011-11-21 13:00:00,2011-11-21 13:59:59
1.9401,1.9399,1.9401,1.93,2648478.3,1366000,2011-11-21 14:00:00,2011-11-21 14:50:15
1.9398,1.93,1.94,1.925,1494656.4,776000,2011-11-21 15:00:00,2011-11-21 15:59:59
1.9225,1.9201,1.9248,1.92,353415.2,184000,2011-11-21 16:00:00,2011-11-21 16:59:59
1.92,1.9357,1.9357,1.915,4437231.2,2313000,2011-11-21 17:00:00,2011-11-21 17:59:59
1.9344,1.9,1.9344,1.9,5216233.7,2722000,2011-11-21 18:00:00,2011-11-21 18:59:59
1.918,1.925,1.9299,1.91,1098743.1,572000,2011-11-22 10:00:00,2011-11-22 10:56:15
1.9249,1.9265,1.9265,1.919,1236551.4,643000,2011-11-22 11:00:00,2011-11-22 11:59:59
1.93,1.9301,1.9598,1.93,5464889.8,2807000,2011-11-22 12:00:00,2011-11-22 12:59:16
1.9301,1.93,1.9421,1.9282,2985589.7,1543000,2011-11-22 13:00:00,2011-11-22 13:56:15
1.93,1.9252,1.9353,1.92,3869110.7,2012000,2011-11-22 14:00:00,2011-11-22 14:59:16
1.922,1.922,1.922,1.92,1821876.0,948000,2011-11-22 15:00:00,2011-11-22 15:53:16
1.922,1.921,1.932,1.921,4820808.6,2503000,2011-11-22 16:00:00,2011-11-22 16:59:59
1.9205,1.9049,1.921,1.9007,1453956.3,760000,2011-11-22 17:00:00,2011-11-22 17:57:16
1.9054,1.91,1.9261,1.9,1147907.0,602000,2011-11-22 18:00:00,2011-11-22 18:43:16
1.9,1.9046,1.908,1.8921,7775152.9,4089000,2011-11-23 10:00:00,2011-11-23 10:59:16
1.9043,1.909,1.909,1.9043,793707.5,416000,2011-11-23 11:00:00,2011-11-23 11:50:15
1.9087,1.915,1.9197,1.9023,3623410.6,1896000,2011-11-23 12:00:00,2011-11-23 12:59:59
1.915,1.92,1.93,1.9103,11822562.3,6143000,2011-11-23 13:00:00,2011-11-23 13:55:16
1.9297,1.9335,1.9335,1.9105,4833217.2,2507000,2011-11-23 14:00:00,2011-11-23 14:59:59
1.9335,1.9307,1.94,1.9277,1749566.1,905000,2011-11-23 15:00:00,2011-11-23 15:56:16
1.9301,1.915,1.931,1.9125,1619002.8,841000,2011-11-23 16:00:00,2011-11-23 16:59:59
1.9278,1.9203,1.931,1.9198,986900.3,513000,2011-11-23 17:00:00,2011-11-23 17:59:16
1.9204,1.9218,1.9367,1.9128,1514114.0,785000,2011-11-23 18:00:00,2011-11-23 18:59:59
1.9189,1.9202,1.93,1.9189,288645.7,150000,2011-11-24 10:00:00,2011-11-24 10:59:15
1.9238,1.9282,1.93,1.9238,396992.8,206000,2011-11-24 11:00:00,2011-11-24 11:55:16
1.931,1.925,1.9379,1.925,490047.3,254000,2011-11-24 12:00:00,2011-11-24 12:49:16
1.9276,1.93,1.93,1.9264,102197.6,53000,2011-11-24 13:00:00,2011-11-24 13:40:15
1.9254,1.922,1.9272,1.922,530555.9,276000,2011-11-24 14:00:00,2011-11-24 14:50:16
1.9239,1.9299,1.9299,1.9239,75149.7,39000,2011-11-24 15:00:00,2011-11-24 15:55:16
1.929,1.9221,1.929,1.922,151896.5,79000,2011-11-24 16:00:00,2011-11-24 16:47:15
1.9221,1.929,1.929,1.9221,136786.9,71000,2011-11-24 17:00:00,2011-11-24 17:54:16
1.9297,1.922,1.9386,1.922,6712548.6,3480000,2011-11-24 18:00:00,2011-11-24 18:59:59
1.9099,1.9202,1.9289,1.9099,504996.1,263000,2011-11-25 10:00:00,2011-11-25 10:25:16
1.923,1.9106,1.927,1.91,292617.1,153000,2011-11-25 11:00:00,2011-11-25 11:58:16
1.91,1.9,1.9124,1.9,9204225.4,4836000,2011-11-25 12:00:00,2011-11-25 12:59:59
1.9055,1.9056,1.91,1.8991,3662199.1,1926000,2011-11-25 13:00:00,2011-11-25 13:46:16
1.9054,1.9077,1.908,1.9,361271.9,190000,2011-11-25 14:00:00,2011-11-25 14:57:16
1.9003,1.9049,1.9049,1.9,648007.0,341000,2011-11-25 15:00:00,2011-11-25 15:58:15
1.901,1.9053,1.9053,1.9,999391.2,525000,2011-11-25 16:00:00,2011-11-25 16:59:16
1.9038,1.9072,1.9072,1.9001,302694.6,159000,2011-11-25 17:00:00,2011-11-25 17:59:17
1.9074,1.9279,1.9279,1.905,1710942.3,892000,2011-11-25 18:00:00,2011-11-25 18:44:16
1.94,1.9601,1.9698,1.94,2627515.2,1339000,2011-11-28 10:00:00,2011-11-28 10:59:59
1.9649,1.9538,1.9699,1.95,1570056.5,802000,2011-11-28 11:00:00,2011-11-28 11:59:59
1.9544,1.9951,1.9951,1.9501,8071195.6,4085000,2011-11-28 12:00:00,2011-11-28 12:59:59
1.9951,1.9888,2.0,1.98,5406660.2,2711000,2011-11-28 13:00:00,2011-11-28 13:58:15
1.9973,1.996,2.029,1.9941,3034219.3,1509000,2011-11-28 14:00:00,2011-11-28 14:59:59
1.996,1.9875,1.9976,1.9868,1066442.8,535000,2011-11-28 15:00:00,2011-11-28 15:59:59
1.9967,1.9997,1.9997,1.9875,2046256.3,1026000,2011-11-28 16:00:00,2011-11-28 16:59:59
1.9998,2.0149,2.015,1.994,5824962.8,2905000,2011-11-28 17:00:00,2011-11-28 17:59:59
2.0142,2.0076,2.015,1.998,7215724.1,3598000,2011-11-28 18:00:00,2011-11-28 18:59:59
2.01,1.985,2.0124,1.9501,2534580.8,1278000,2011-11-29 10:00:00,2011-11-29 10:54:16
1.9872,1.9847,1.9934,1.9813,452667.0,228000,2011-11-29 11:00:00,2011-11-29 11:59:59
